Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	136713	136859	146	136786	17.7218013840429	13.4742291481304	31.1960305321733	2.36374	28.8322905321733	35.9956121557782	27.3097644407777	63.3053765965559	12.07774	51.2276365965559	43.1902562619237	67.5999241139654	2197.50616456028
1	138451	138660	209	138555.5	60.412627401306	54.0466191384231	114.459246539729	3.38371	111.075536539729	73.6846531106839	76.4644003841779	150.149053494862	13.09771	137.051343494862	166.389169886738	180.852778607252	8465.8267439946
1	139136	139483	347	139309.5	22.8663888749555	72.7487371941234	95.615126069079	5.61793	89.997196069079	52.4700923273776	109.6111640913	162.081256418677	15.33193	146.749326418677	134.814192328587	193.650224541983	6859.30217490888
1	141638	142083	445	141860.5	114.085240179227	110.228874596332	224.314114775559	7.20455	217.109564775559	138.916862475729	144.918464541374	283.835327017102	16.91855	266.916777017102	325.226250377421	352.223039551925	16547.4056404539
1	143394	143631	237	143512.5	105.845700054312	73.3982482399681	179.24394829428	3.83703	175.40691829428	121.865972501473	85.0799469036081	206.945919405082	13.55103	193.394889405082	262.756430773009	255.203650146359	13368.9615754974
1	152054	152174	120	152114	4.92358373243433	5.91470058776401	10.8382843201983	1.9428	8.89548432019835	12.9871208641721	11.6874987622788	24.6746196264509	11.6568	13.0178196264509	13.3252766350482	17.1782982261676	677.985732995168
1	154755	154915	160	154835	17.1693919895477	19.5576326049229	36.7270245944707	2.5904	34.1366245944707	27.3503651312493	29.2162968640307	56.5666619952799	12.3044	44.2622619952799	51.1360539498955	58.4084246469911	2601.78576169386
1	158677	158860	183	158768.5	36.0666133632531	33.842675542077	69.9092889053301	2.96277	66.9465189053301	48.4301236220538	47.8786142428647	96.3087378649186	12.67677	83.6319678649186	100.28468963083	110.360638451749	5102.45232948632
1	168984	169294	310	169139	168.03015758807	180.639972035618	348.670129623689	5.0189	343.651229623689	196.580943134149	212.410812343237	408.991755477386	14.7329	394.258855477386	514.783404239425	520.263484365429	26192.0118595535
1	170782	170931	149	170856.5	15.4757631870189	14.2079416259383	29.6837048129572	2.41231	27.2713948129572	29.2846980272882	27.1108610581472	56.3955590854354	12.12631	44.2692490854354	40.8520623527074	58.4176448022758	2078.53962038698
1	171799	171947	148	171873	9.81186686453254	11.2846919119844	21.096558776517	2.39612	18.700438776517	24.5046167353138	26.155544811657	50.6601615469708	12.11012	38.5500415469708	28.0129232905348	50.8705858068151	1425.28840868615
1	175009	175397	388	175203	63.0021714401277	54.8381325992176	117.840304039345	6.28172	111.558584039345	92.6841762241735	80.2445646711638	172.928740895337	15.99572	156.933020895337	167.112766413758	207.088614824237	8502.64309949704
1	176231	176389	158	176310	12.4399115581118	13.4444286413311	25.8843401994429	2.55802	23.3263201994429	25.6291358593358	27.5755689611557	53.2047048204915	12.27202	40.9326848204915	34.9424110421409	54.0147188408868	1777.85848743384
1	179689	180587	898	180138	136.936728800783	133.901977190583	270.838705991367	14.53862	256.300085991367	149.227137816395	151.921183632416	301.148321448811	24.25262	276.895701448811	383.932951201634	365.391215543238	19534.3834481299
1	180982	181409	427	181195.5	131.572437573501	82.5515039038951	214.123941477396	6.91313	207.210811477396	152.839999258162	95.9442316659804	248.784230924142	16.62713	232.157100924142	310.398094732133	306.354215178557	15792.9539131483
1	182516	182658	142	182587	19.8772380402608	19.1868262988426	39.0640643391034	2.29898	36.7650843391034	36.000512239111	37.4439367865662	73.4444490256771	12.01298	61.4314690256771	55.0734397021013	81.0648884126812	2802.11866572324
1	182951	183088	137	183019.5	30.6658215152267	11.2280909494058	41.8939124646325	2.21803	39.6758824646325	46.1238844012272	20.8054538258697	66.9293382270969	11.93203	54.9973082270969	59.433763306223	72.5743780042757	3023.97050983888
1	184611	184857	246	184734	75.7860888485406	81.3645837186557	157.150672567196	3.98274	153.167932567196	91.5662572123957	97.2926545978001	188.858911810196	13.69674	175.162171810196	229.44282735027	231.143779192083	11673.9762889728
1	188699	191684	2985	190191.5	1089.94673607016	1273.29095409527	2363.23769016543	48.32715	2314.91054016543	1165.1948157691	1330.5537279289	2495.74854369801	58.04115	2437.70739369801	3467.69464401748	3216.79557704047	176435.173499053
1	192005	192597	592	192301	397.568061201472	158.190490250752	555.758551452223	9.58448	546.174071452223	513.881839280106	201.259622701645	715.141461981751	19.29848	695.842981981751	818.159004166419	918.233514219242	41627.6635253778
1	198294	198800	506	198547	37.141331640342	137.440237363651	174.581569003993	8.19214	166.389429003993	41.903112621094	161.601048252065	203.504160873159	17.90614	185.598020873159	249.248392871822	244.914912345795	12681.6770088359
1	202615	202883	268	202749	120.964157164841	1.9444330678065	122.908590232648	4.33892	118.569670232648	135.814109709074	4.06766917640904	139.881778885483	14.05292	125.828858885483	177.615248310757	166.043602186742	9037.00595606069
1	211281	211552	271	211416.5	41.5587067639903	12.9327199390082	54.4914267029985	4.38749	50.1039367029985	63.3277769775057	20.3484460538128	83.6762230313185	14.10149	69.5747330313185	75.0548023064262	91.8107292399028	3818.76388387232
1	220100	220246	146	220173	4.66807938722524	26.2316461058661	30.8997254930913	2.36374	28.5359854930913	20.7040521013914	67.3004445382793	88.0044966396707	12.07774	75.9267566396707	42.7463966054954	100.192851516526	2174.92272987803
2	10535	10724	189	10629.5	11.8553016160013	14.0868395664283	25.9421411824295	3.05991	22.8822311824295	18.9126216356084	20.6460511150035	39.5586727506118	12.77391	26.7847627506118	34.2771736262474	35.3451388673601	421.553748018137
2	21364	21490	126	21427	3.56676065775841	2.79224748607762	6.35900814383603	2.03994	4.31906814383603	9.90026836792387	8.54784536807738	18.4481137360012	11.75394	6.69417373600124	6.46988693932699	8.83362315000509	79.5691359581178
2	23803	23958	155	23880.5	5.3773914500699	4.78528138040922	10.1626728304791	2.50945	7.65322283047912	10.8690848440044	11.1852902215195	22.0543750655239	12.22345	9.83092506552388	11.4643911106941	12.9728762158857	140.993452206871
2	28718	28940	222	28829	7.94243507222773	8.68954777792524	16.631982850153	3.59418	13.037802850153	17.6503001680646	17.9267048687135	35.5770050367781	13.30818	22.2688250367781	19.5303958095937	29.3859132024564	240.192252826456
2	36538	36676	138	36607	5.37699144326722	4.18627119340238	9.5632626366696	2.23422	7.3290426366696	13.0951227008946	10.3694763474624	23.464599048357	11.94822	11.516379048357	10.9787749703445	15.1969991484818	135.021159791672
2	45043	45509	466	45276	9.31785846322807	9.22135682208256	18.5392152853106	7.54454	10.9946752853106	14.282042886134	13.9632374644015	28.2452803505355	17.25854	10.9867403505355	16.4698272084667	14.4980885963022	202.552213453905
2	48638	48814	176	48726	2.45874181434676	2.14753652186508	4.60627833621185	2.84944	1.75683833621185	8.31114134259404	7.78633241748354	16.0974737600776	12.56344	3.53403376007758	2.63171244986903	4.66350645607371	32.3658029406125
2	49408	49579	171	49493.5	2.45844180924476	2.23053793342029	4.68897974266505	2.76849	1.92048974266505	7.94213506712572	7.12052109442986	15.0626561615556	12.48249	2.58016616155558	2.87685933386185	3.40478398596092	35.3807127721222
2	60846	60994	148	60920	1.82563104741183	1.10291875667753	2.92854980408936	2.39612	0.532429804089357	6.4939104380384	6.17580502821057	12.669715466249	12.11012	0.55959546624897	0.797570337134496	0.738441465704719	9.80882404696517
2	62676	62925	249	62800.5	5.3139903718458	6.83511624072076	12.1491066125666	4.03131	8.11779661256657	10.4558778168404	12.6228146686352	23.0786924854756	13.74531	9.33338248547564	12.1603143388032	12.3163196599077	149.552181358262
2	69542	69795	253	69668.5	12.4354114815817	16.3641782957616	28.7995897773433	4.09607	24.7035197773433	17.919904753068	24.7036201196449	42.6235248727129	13.81007	28.8134548727129	37.0054314125466	38.0221984120875	455.106902310107
2	71114	71604	490	71359	51.362973499272	60.8827353961506	112.245708895423	7.9331	104.312608895423	62.2538587140222	70.939606427322	133.193465141344	17.6471	115.546365141344	156.258425063932	152.474836516751	1921.72567853353
2	74727	75225	498	74976	61.4103443688798	84.7995421349325	146.209886503812	8.06262	138.147266503812	73.3271470307925	93.3334872666168	166.660634297409	17.77662	148.884014297409	206.942137861919	196.46715595238	2545.05329960394
2	80826	80922	96	80874	3.26195547411954	2.31733940960091	5.57929488372045	1.55424	4.02505488372045	10.1010717828671	9.43946053124148	19.5405323141085	11.26824	8.27229231410854	6.0294603268584	10.9161064190081	74.1526015834487
2	84366	84517	151	84441.5	5.42529226469031	10.2252738950979	15.6505661597882	2.44469	13.2058761597882	11.0420877861616	18.0465069061149	29.0885946922765	12.15869	16.9299046922765	19.7821666255764	22.3406807045926	243.288626298679
2	88116	88230	114	88173	5.17548801641935	2.11863603037176	7.29412404679111	1.84566	5.44846404679111	12.5249130036804	8.33994183238669	20.8648548360671	11.55966	9.30519483606706	8.16170183052911	12.2791232735903	100.375720424961
2	89834	89936	102	89885	6.106503849647	5.32009047558661	11.4265943252336	1.65138	9.77521432523361	16.782985418163	15.1095569591693	31.8925423773323	11.36538	20.5271623773323	14.6430964702909	27.0876173716748	180.086382469862
2	90469	90596	127	90532.5	6.18540519147478	4.96008435317849	11.1454895446533	2.05613	9.08935954465327	13.3420268998461	11.1770900820647	24.5191169819108	11.77013	12.7489869819108	13.6156982585992	16.8235470102683	167.451047609169
2	92219	92314	95	92266.5	3.13805336699075	4.08456946382209	7.22262283081283	1.53805	5.68457283081283	10.7566829324525	10.1823731655109	20.9390560979634	11.25205	9.6870060979634	8.51538857200427	12.782960929294	104.725494800144
2	96166	96383	217	96274.5	15.1227571836576	15.0805564659753	30.2033136496329	3.51323	26.6900836496329	21.556266594492	21.2561614907845	42.8124280852765	13.22723	29.5851980852765	39.981268612478	39.0405897740711	491.704882610392
2	100146	100306	160	100226	4.65287912872356	5.70159696363854	10.3544760923621	2.5904	7.76407609236211	9.88256806690547	11.7490998098909	21.6316678767963	12.3044	9.32726787679635	11.630447317115	12.3082508300696	143.035674735533
2	101242	101826	584	101534	15.7679681563735	15.732767557738	31.5007357141115	9.45496	22.0457757141115	23.6979030160176	21.721769409099	45.4196724251166	19.16896	26.2507124251166	33.0241782741081	34.640406736912	406.143933524589
2	107503	107892	389	107697.5	33.1447636731086	28.962492547733	62.1072562208415	6.29791	55.8093462208415	40.5487895889348	35.6721066541142	76.2208962430491	16.01191	60.2089862430491	83.6014038634509	79.4517016871816	1028.16193430922
2	113471	113554	83	113512.5	1.56642663927798	2.49424241808423	4.06066905736221	1.34377	2.71689905736221	9.59776322340038	10.2823748661798	19.8801380895802	11.05777	8.82236808958019	4.06986626311607	11.6419857128679	50.0527667729114
2	116878	117384	506	117131	70.8141042929825	93.2792863448543	164.093390637837	8.19214	155.901250637837	81.4161845962008	103.107753491698	184.523938087899	17.90614	166.617798087899	233.537289002027	219.868634492797	2872.13060663244
2	122135	122354	219	122244.5	21.0445578921691	17.8245031306299	38.869061022799	3.54561	35.323451022799	27.782072473037	26.4411496687674	54.2232221418045	13.25961	40.9636121418045	52.9138987423765	54.0555304947655	650.755297981172
2	124808	125074	266	124941	26.8435565122592	41.0263977113296	67.8699542235888	4.30654	63.5634142235888	33.8395754893562	49.8153471797197	83.654922669076	14.02054	69.634382669076	95.2168592410709	91.8894428260398	1171.01323245779
2	126105	126625	520	126365	94.6412095062643	104.832082816332	199.473292322596	8.4188	191.054492322596	106.721214943669	114.225642566967	220.946857510635	18.1328	202.814057510635	286.196217196022	267.63317240144	3519.75017961258
2	132202	132429	227	132315.5	35.9804118972765	40.3073854835201	76.2877973807965	3.67513	72.6126673807966	44.7195605187335	51.7382798818824	96.457840400616	13.38913	83.068710400616	108.772478847592	109.617364618069	1337.72540990118
2	135762	135864	102	135813	7.48742733418414	12.6692154577456	20.1566427919298	1.65138	18.5052627919298	17.4754971952953	31.5110358892804	48.9865330845757	11.36538	37.6211530845757	27.7205531515377	49.644825772973	340.917929978291
2	136197	136476	279	136336.5	44.8149621411717	38.4302535602637	83.2452157014354	4.51701	78.7282057014354	60.6142308298545	56.4191594867933	117.033390316648	14.23101	102.802380316648	117.933446026154	135.657890346783	1450.39047650506
2	140530	141141	611	140835.5	51.4199744686533	43.2732359219589	94.6932103906122	9.89209	84.8011203906122	63.4135784366796	57.2270732264975	120.640651663177	19.60609	101.034561663177	127.030563766059	133.325079099544	1562.27029837237
2	142899	143096	197	142997.5	15.464562996544	18.3924127887287	33.8569757852726	3.18943	30.6675457852726	27.3457650530185	26.1748451398861	53.5206101929046	12.90343	40.6171801929046	45.9394358527353	53.5983793355052	564.980694637264
2	145806	146097	291	145951.5	32.7369567377807	42.3782207009721	75.1151774387528	4.71129	70.4038874387528	40.3663864869147	52.3703906318107	92.7367771187254	14.42529	78.3114871187254	105.463765944029	103.339738824366	1297.03359730247
2	146948	147133	185	147040.5	44.3614544286381	65.2981104857855	109.659564914424	2.99515	106.664414914424	55.0266358049786	73.8179553776755	128.844591182654	12.70915	116.135441182654	159.781388476279	153.25218051182	1965.05242556346
2	151223	151462	239	151342.5	92.2676691408875	120.152343358811	212.420012499698	3.86941	208.550602499698	104.62547930275	135.435403268641	240.060882571391	13.58341	226.477472571391	312.405077754383	298.859384826237	3842.07673780936
2	152108	152224	116	152166	5.94770114898476	7.66723039198686	13.6149315409716	1.87804	11.7368915409716	12.5859140410884	16.0502729573618	28.6361869984503	11.59204	17.0441469984503	17.5816539031926	22.4914347065539	216.22588198384
2	153718	153937	219	153827.5	7.17792207061382	28.5981863521961	35.7761084228099	3.54561	32.2304984228099	14.1637408742427	39.4697712387172	53.6335121129598	13.25961	40.3739021129598	48.2807109888595	53.2773498905519	593.774588776162
2	158463	158661	198	158562	10.4512777386096	17.6789006544559	28.1301783930655	3.20562	24.9245583930655	15.627365765233	26.3282477487122	41.9556135139452	12.91962	29.0359935139452	37.3365433110679	38.3158601200871	459.179042660913
2	159736	160143	407	159939.5	63.0353720047498	60.2899253145852	123.325297319335	6.58933	116.735967319335	76.0168927736844	73.7166536548979	149.733546428582	16.30333	133.430216428582	174.86839409722	176.074343935058	2150.59817199013
2	161531	161640	109	161585.5	9.50866170810437	8.43044337149206	17.9391050795964	1.76471	16.1743950795964	19.6712345368828	15.49536352035	35.1665980572328	11.47871	23.6878880572328	24.2289549486137	31.2585069598293	297.976924250533
2	164167	164324	157	164245.5	27.6226697621707	33.6226718006053	61.2453415627761	2.54183	58.7035115627761	37.1285314226564	49.2581377035925	86.3866691262489	12.25583	74.1308391262489	87.9368118548155	97.8229610494253	1081.480434483
2	165667	165938	271	165802.5	32.2423483262722	29.4445007449572	61.6868490712294	4.38749	57.2993590712294	48.8187302308533	53.8118151452525	102.630545376106	14.10149	88.5290553761058	85.8334165011564	116.822828904587	1055.61207659074
2	170134	170565	431	170349.5	39.3931699360048	44.2937532772853	83.68692321329	6.97789	76.70903321329	53.2412054412356	56.8788673047683	110.120072746004	16.69189	93.428182746004	114.908761702072	123.287711152386	1413.19175565102
2	171223	171446	223	171334.5	39.2206670023509	36.388318834305	75.6089858366559	3.61037	71.9986158366559	52.3218898069862	48.897031562477	101.218921369463	13.32437	87.8945513694633	107.852640601654	115.985538224229	1326.41288850215
2	172295	172458	163	172376.5	23.1073929735676	16.9893889283437	40.0967819019113	2.63897	37.4578119019113	36.031012757815	23.9911080023789	60.0221207601939	12.35297	47.6691507601939	56.1111332188196	62.9041507291189	690.076106386603
2	177638	177835	197	177736.5	28.3087814304602	27.9533753862829	56.2621568167431	3.18943	53.0727268167431	34.6006884331474	38.2020496793373	72.8027381124847	12.90343	59.8993081124847	79.5019968731365	79.0430508198621	977.745864412042
2	181392	181597	205	181494.5	13.7881344865302	20.9991571200654	34.7872916065956	3.31895	31.4683416065956	23.2208949038268	40.4060871620803	63.6269820659071	13.03295	50.5940320659071	47.1390136905704	66.7638203809855	579.733560176669
2	182105	182323	218	182214	48.715828480865	51.5767771353021	100.292605616167	3.52942	96.7631856161671	69.1125753561008	69.3199788832881	138.432554239389	13.24342	125.189134239389	144.949523827073	165.199422357203	1782.6445000692
2	186585	186640	55	186612.5	4.33347369678703	4.32307351991746	8.65654721670449	0.89045	7.76609721670449	15.6919668638651	17.1264912599608	32.8184581238259	10.60445	22.2140081238259	11.6334749252819	29.3135768738275	143.07290941492
2	191779	192331	552	192055	59.9488195136035	80.0132607375165	139.96208025112	8.93688	131.02520025112	69.135775750656	94.5936086967459	163.729384447402	18.65088	145.078504447402	196.273409818099	191.445409993232	2413.8452151073
2	193071	194078	1007	193574.5	303.561562489353	270.55510116827	574.116663657623	16.30333	557.813333657623	336.583124067238	304.237073977372	640.820198044609	26.01733	614.802868044609	835.59441106862	811.293082914898	10276.4586033212
2	195926	196307	381	196116.5	71.4970159068505	70.6283011331396	142.12531703999	6.16839	135.95692703999	86.6377733966286	80.6641718071706	167.301945203799	15.88239	151.419555203799	203.661048465379	199.813052508368	2504.70121142492
2	201903	202008	105	201955.5	4.05236891620669	26.6961540054732	30.7485229216799	1.69995	29.0485729216799	11.7339995530899	44.2955533078973	56.0295528609872	11.41395	44.6156028609872	43.5142434185219	58.8746928040854	535.154753576445
