Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
2	28718	28940	222	28829	34.5379932603745	48.5972436652599	83.1352369256344	5.84748	77.2877569256344	70.1317701534383	87.036006987049	157.167777140487	21.65148	135.516297140487	133.425210497295	212.412686226237	1745.10683548942
2	36538	36676	138	36607	26.4044897261872	26.830342789131	53.2348325153182	3.63492	49.5999125153182	47.6075527479042	45.3624002061477	92.9699529540519	19.43892	73.5310329540519	85.6264825277746	115.254951325657	1119.93347734808
2	45043	45509	466	45276	88.7853141803344	106.618548620851	195.403862801185	12.27444	183.129422801185	105.05062143606	120.784287288717	225.834908724778	28.07844	197.756468724778	316.144273782023	309.969971337823	4134.94219811655
2	48638	48814	176	48726	27.0232215302483	29.2914715262289	56.3146930564772	4.63584	51.6788530564772	40.6309217045035	44.3183152840393	84.9492369885429	20.43984	64.5093969885428	89.2154478484061	101.114143393144	1166.87459057567
2	49408	49579	171	49493.5	44.0491449516973	31.8529891985687	75.9021341502659	4.50414	71.3979941502659	58.9632011408295	46.4345820314463	105.397783172276	20.30814	85.0896431722758	123.257457293656	133.372295861345	1612.11985685843
2	60846	60994	148	60920	18.4172700687519	20.4478462608777	38.8651163296296	3.89832	34.9667963296296	29.0884938981997	31.6902071402281	60.7787010384278	19.70232	41.0763810384278	60.3646987088254	64.3844660821842	789.527316062706
2	62676	62925	249	62800.5	128.837199705569	147.850504080075	276.687703785644	6.55866	270.129043785644	151.494902398501	171.41990628649	322.914808684991	22.36266	300.552148684991	466.335496878396	471.095289646701	6099.33655117108
2	69542	69795	253	69668.5	47.421473257381	86.5151643937468	133.936637651128	6.66402	127.272617651128	63.7434742643841	109.141470547171	172.884944811555	22.46802	150.416924811555	219.716245834159	235.768418465492	2873.73219082191
2	71114	71604	490	71359	243.577853116964	318.373809188961	561.951662305925	12.9066	549.045062305925	270.950036185055	351.734232239828	622.684268424884	28.7106	593.973668424884	947.840329758242	931.013797749992	12397.0772258755
2	74727	75225	498	74976	295.931682735452	432.382243304761	728.313926040213	13.11732	715.196606040214	328.067340778572	457.015328273232	785.082669051804	28.92132	756.161349051804	1234.67495375346	1185.23208471405	16148.6700554723
2	80826	80922	96	80874	10.2030754282496	8.81112884707067	19.0142042753203	2.52864	16.4855642753203	21.7599016475762	21.7701005234673	43.5300021710435	18.33264	25.1973621710435	28.4597453865522	39.4951714111413	372.233223580845
2	84366	84517	151	84441.5	9.75382494414382	25.2702147447279	35.0240396888718	3.97734	31.0466996888718	20.3998515508018	39.1075896044919	59.5074411552937	19.78134	39.7261011552937	53.5972656732656	62.2679931325402	701.014106264834
2	88116	88230	114	88173	16.1105243157314	9.4313604858217	25.5418848015531	3.00276	22.5391248015531	32.4966182584817	22.8776784474469	55.3742967059285	18.80676	36.5675367059285	38.9102697593566	57.317155680032	508.918647942979
2	89834	89936	102	89885	20.5213381606813	18.3725749949938	38.8939131556751	2.68668	36.2072331556751	51.4860252669294	49.1742800649427	100.660305331872	18.49068	82.1696253318721	62.5061186595036	128.795364183042	817.53556562554
2	90469	90596	127	90532.5	20.9545904080952	17.4916720871433	38.4462624952385	3.34518	35.1010824952385	33.8964639690273	28.3773722772426	62.2738362462698	19.14918	43.1246562462698	60.5965227470166	67.5949997833618	792.559409564154
2	92219	92314	95	92266.5	11.6581150553825	16.9041368446314	28.5622519000139	2.5023	26.0599519000139	24.425207880455	28.1670954537228	52.5923033341778	18.3063	34.2860033341778	44.9884264483742	53.7410054867753	588.416613474728
2	96166	96383	217	96274.5	41.5498204244974	60.0503813130268	101.600201737524	5.71578	95.8844217375242	51.0850694598375	70.7794987615036	121.864568221341	21.51978	100.344788221341	165.529440400893	157.283710259597	2165.00732389097
2	100146	100306	160	100226	14.0602502946787	21.7226057582881	35.7828560529668	4.2144	31.5684560529668	22.5540141213728	37.3318853206648	59.8858994420377	20.0184	39.8674994420377	54.4979963384688	62.4896254420766	712.795022591834
2	101242	101826	584	101534	57.6880416875018	62.6583938607526	120.346435548254	15.38256	104.963875548254	69.9409911808868	75.4748812416115	145.415872422498	31.18656	114.229312422498	181.203695730399	179.046768613262	2370.01543303899
2	107503	107892	389	107697.5	123.523985322214	111.641794964164	235.165780286378	10.24626	224.919520286378	139.822288941117	126.695935713331	266.518224654447	26.05026	240.467964654447	388.28833353303	376.917370097965	5078.5351768512
2	113471	113554	83	113512.5	7.92132692006029	9.4143623593365	17.3356892793968	2.18622	15.1494692793968	23.388322164858	29.0105024943265	52.3988246591845	17.99022	34.4086046591845	26.1531865838817	53.9331748223393	342.065075312642
2	116878	117384	506	117131	164.410178890933	200.692379906647	365.10255879758	13.32804	351.77451879758	180.886262915075	219.640591455613	400.526854370689	29.13204	371.394814370689	607.28362531355	582.136405993957	7942.83780153347
2	122135	122354	219	122244.5	32.1360579990369	37.229696583795	69.3657545828319	5.76846	63.5972945828319	43.3505219531557	49.3571599081275	92.7076818612832	21.57246	71.1352218612832	109.790770935912	111.499678486567	1435.98517941104
2	124808	125074	266	124941	98.3808565702073	120.00657300753	218.387429577737	7.00644	211.380989577737	113.037441137578	137.60523330255	250.642674440129	22.81044	227.832234440129	364.916180148341	357.111712373485	4772.84403737531
2	126105	126625	520	126365	159.56601280959	160.970358024205	320.536370833795	13.6968	306.839570833795	177.415945409654	174.216598038202	351.632543447855	29.5008	322.131743447855	529.710473636735	504.919853835476	6928.23616262946
2	132202	132429	227	132315.5	119.876687323387	129.352442916029	249.229130239416	5.97918	243.249950239416	136.69323382213	146.399963957012	283.093197779142	21.78318	261.310017779142	419.932950640281	409.585887347199	5492.42425684204
2	135762	135864	102	135813	24.3284185484687	28.37627239847	52.7046909469387	2.68668	50.0180109469387	53.3689177365926	67.0623084661291	120.431226202722	18.49068	101.940546202722	86.3482640034776	159.784953626959	1129.37386557969
2	136197	136476	279	136336.5	145.62884894846	106.767932155962	252.396781104422	7.34886	245.047921104422	185.975401995764	144.462177537699	330.437579533463	23.15286	307.284719533463	423.036865809695	481.648141881513	5533.02125915318
2	140530	141141	611	140835.5	114.03373132757	79.197270963911	193.231002291481	16.09374	177.137262291481	133.395097339105	103.03704337042	236.432140709525	31.89774	204.534400709525	305.799746923646	320.593924104525	3999.6431458372
2	142899	143096	197	142997.5	32.1300586602774	36.5083760869467	68.6384347472241	5.18898	63.4494547472241	48.3811674809393	56.0842184591338	104.465385940073	20.99298	83.4724059400731	109.535548608722	130.837385212177	1432.64705293488
2	145806	146097	291	145951.5	69.9326920956028	78.6662294947175	148.59892159032	7.66494	140.93398159032	81.2645431114488	91.9110696630035	173.175612774452	23.46894	149.706672774452	243.300451557981	234.655146141187	3182.19682404102
2	146948	147133	185	147040.5	63.5804922280848	91.796682270656	155.377174498741	4.8729	150.504274498741	79.1979708867662	103.879850477148	183.077821363914	20.6769	162.400921363914	259.822063733315	254.55252748504	3398.28775792839
2	151223	151462	239	151342.5	118.793406721383	264.956896742292	383.750303463676	6.29526	377.455043463676	136.928107934564	288.88275966	425.810867594564	22.09926	403.711607594564	651.617030053858	632.790807005112	8522.68719704482
2	152108	152224	116	152166	2.86398433479699	6.95203375448678	9.81601808928377	3.05544	6.76057808928377	12.5092212473942	16.3831942623498	28.892415509744	18.85944	10.032975509744	11.671079489524	15.7260146848424	152.649416993962
2	153718	153937	219	153827.5	11.8379952291876	68.2378788960494	80.075874125237	5.76846	74.307414125237	24.3072208848519	81.5389128707158	105.846133755568	21.57246	84.2736737555677	128.280115319028	132.093318650938	1677.81265074449
2	158463	158661	198	158562	13.7267870486309	43.589595602721	57.3163826513519	5.21532	52.1010626513519	22.093064926686	58.7919200192463	80.8849849459323	21.01932	59.8656649459323	89.9443266037352	93.8354055726792	1176.40780617583
2	159736	160143	407	159939.5	134.692454345843	158.111173160416	292.803627506259	10.72038	282.083247506259	151.943352970772	181.466998906993	333.410351877766	26.52438	306.885971877766	486.972557794594	481.023131735424	6369.25462688585
2	161531	161640	109	161585.5	19.2593772526244	8.56525594691127	27.8246331995357	2.87106	24.9535731995357	34.6245837164696	19.1734867193845	53.7980704358542	18.67506	35.1230104358542	43.0784368604623	55.0529578541958	563.435308418842
2	164167	164324	157	164245.5	51.4735266445139	57.550156885013	109.023683529527	4.13538	104.888303529527	64.5805819992903	80.0806735962446	144.661255595535	19.93938	124.721875595535	181.073232473248	195.493156066372	2368.30906644615
2	165667	165938	271	165802.5	42.9759632366054	52.3103344124822	95.2862976490876	7.13814	88.1481576490876	66.0633185736961	86.4453720861781	152.508690659874	22.94214	129.566550659874	152.173991808233	203.086858565804	1990.32755727707
2	170134	170565	431	170349.5	81.837379974	83.1494353606985	164.986815334698	11.35254	153.634275334698	104.133022572798	102.585893095707	206.718915668505	27.15654	179.562375668505	265.225520076292	281.451953497307	3468.96112291132
2	171223	171446	223	171334.5	65.7167567713568	62.3271303722499	128.043887143607	5.87382	122.170067143607	79.6025262971139	77.92851080526	157.531037102374	21.67782	135.853217102374	210.907491348062	212.940785618396	2758.51994863363
2	172295	172458	163	172376.5	37.3664815075112	15.6233780084615	52.9898595159727	4.29342	48.6964395159727	51.6506071268979	25.5465842835814	77.1971914104793	20.09742	57.0997714104793	84.0667778615843	89.5000533819954	1099.53364987793
2	177638	177835	197	177736.5	19.5900408072512	56.636757558882	76.2267983661332	5.18898	71.0378183661332	28.1565966108937	70.1907636512398	98.3473602621335	20.99298	77.3543802621335	122.635670199224	121.247791221832	1603.9873239985
2	181392	181597	205	181494.5	19.9241039871749	39.1388861550206	59.0629901421955	5.3997	53.6632901421955	34.8857549304657	61.1722576610498	96.0580125915155	21.2037	74.8543125915155	92.6412677507144	117.329103205196	1211.68187779217
2	182105	182323	218	182214	74.3649035821282	68.1780854864132	142.542989068541	5.74212	136.800869068541	97.2316832308287	87.2566826644186	184.488365895247	21.54612	162.942245895247	236.16527995819	255.401017299527	3088.87385542979
2	186585	186640	55	186612.5	3.81137991389839	4.0305557565781	7.84193567047649	1.4487	6.39323567047649	18.0064153527068	18.2856845719606	36.2920999246674	17.2527	19.0393999246674	11.0369203224892	29.8429795343482	144.355066225798
2	191779	192331	552	192055	72.8745678452938	68.3844627397394	141.259030585033	14.53968	126.719350585033	85.1500148590268	81.4694205300851	166.619435389112	30.34368	136.275755389112	218.761116875947	213.60308597941	2861.23978352094
2	193071	194078	1007	193574.5	402.860797126086	437.605467606724	840.46626473281	26.52438	813.94188473281	429.685840499312	462.228653666242	891.914494165555	42.32838	849.586114165554	1405.14321572994	1331.6691239234	18378.2736521268
2	195926	196307	381	196116.5	105.323991305534	93.6867739468306	199.010765252365	10.03554	188.975225252365	121.353824514951	107.501851264205	228.855675779156	25.83954	203.016135779156	326.236136369324	318.214145885464	4266.93658147393
2	201903	202008	105	201955.5	3.7668848180989	26.0010341946121	29.767919012711	2.7657	27.002219012711	13.4859135974377	47.2512920145703	60.7372056120081	18.5697	42.1675056120081	46.6151030768246	66.0947305047825	609.692386567829
2	203223	203339	116	203281	22.6669016790304	6.27880795669367	28.9457096357241	3.05544	25.8902696357241	54.9579425960205	18.6952394312746	73.6531820272951	18.85944	54.7937420272951	44.6954965881855	85.8855073374633	584.585299291831
