Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	84473	84643	170	84558	17.5837816242163	29.2670734304757	46.8508550546921	4.573	42.2778550546921	33.0082865437712	49.7136590061236	82.7219455498947	20.713	62.0089455498947	75.7906244017996	98.9836306731103	2198.40918421623
1	87041	87314	273	87177.5	91.8793985584485	78.7309582662708	170.610356824719	7.3437	163.266656824719	112.101807316692	96.3436369021864	208.445444218878	23.4837	184.961744218878	292.684712806084	295.250706427257	8489.71447050523
1	92239	92946	707	92592.5	527.249276045141	408.368169789989	935.617445835131	19.0183	916.599145835131	581.049012501415	437.037705013146	1018.08671751456	35.1583	982.928417514561	1643.16807224805	1569.02883276865	47662.3040086104
1	94473	94607	134	94540	18.5587807975043	11.3817229921238	29.9405037896281	3.6046	26.3359037896281	34.9486858830006	23.4631736239429	58.4118595069436	19.7446	38.6672595069436	47.2118225917451	61.7237674376663	1369.44252944847
1	99806	99983	177	99894.5	28.6888332275094	32.4712420806669	61.1600753081763	4.7613	56.3987753081763	45.7740664076673	52.8816313994456	98.6556978071129	20.9013	77.754397807113	101.104902095289	124.117778934921	2932.68391822735
1	100312	100418	106	100365	20.5343764970043	23.1917016974249	43.7260781944292	2.8514	40.8746781944292	43.5924920088572	41.975959177912	85.5684511867692	18.9914	66.5770511867692	73.2751786619932	106.275605681334	2125.44529111685
1	101169	101410	241	101289.5	26.1139994964727	41.1198477101967	67.2338472066694	6.4829	60.7509472066694	38.699897962282	59.0381947363022	97.7380926985842	22.6229	75.1151926985842	108.906949414484	119.904868984323	3158.99281352389
1	105909	106156	247	106032.5	62.4761392112444	62.2761598915258	124.75229910277	6.6443	118.10799910277	76.9976375126099	90.1270797694143	167.124717282024	22.7843	144.340417282024	211.729733858688	230.407700513959	6141.50622402769
1	108453	108900	447	108676.5	233.627040137163	298.68801204543	532.315052182593	12.0243	520.290752182593	270.152562956145	336.332519147897	606.485082104042	28.1643	578.320782104042	932.714323548076	923.161814778964	27054.6357326148
1	110429	110618	189	110523.5	41.412417454945	43.0695460877931	84.481963542738	5.0841	79.397863542738	57.8036224060195	60.4209517424964	118.224574148516	21.2241	97.0004741485159	142.334885397767	154.839902905744	4128.61513891137
1	113160	114371	1211	113765.5	591.338848407875	576.356897722858	1167.69574613073	32.5759	1135.11984613073	640.654848536739	659.399710091241	1300.05455862798	48.7159	1251.33865862798	2034.905550384	1997.48669380216	59025.1774053274
1	114604	114848	244	114726	281.476791893849	141.384979082405	422.861770976254	6.5636	416.298170976254	357.562723687862	203.995204427521	561.557928115383	22.7036	538.854328115383	746.289003422746	860.162309289109	21647.1181251435
1	119642	119872	230	119757	65.9410808943485	53.0969091371227	119.037990031471	6.187	112.850990031471	79.107419335641	71.4733087950437	150.580728130685	22.327	128.253728130685	202.305603909705	204.728842671939	5868.14663639249
1	124432	124801	369	124616.5	98.5363101532409	85.633244486358	184.169554639599	9.9261	174.243454639599	122.063077200854	100.59079769437	222.653874895224	26.0661	196.587774895224	312.362588120379	313.809105001149	9060.49775878461
1	128074	128209	135	128141.5	12.8203742181793	22.1133132158424	34.9336874340218	3.6315	31.3021874340218	37.2947432722793	62.5435322419895	99.8382755142688	19.7715	80.0667755142688	56.1147751629699	127.808980888318	1627.68466498572
1	128945	129302	357	129123.5	375.854332114223	489.787949999537	865.642282113759	9.6033	856.038982113759	460.678960221298	566.758690293644	1027.43765051494	25.7433	1001.69435051494	1534.60313638788	1598.98451359621	44513.2317590729
1	130477	130820	343	130648.5	538.025261677838	342.582772796042	880.60803447388	9.2267	871.38133447388	617.854906326642	398.645175265272	1016.50008159191	25.3667	991.133381591914	1562.10704981163	1582.12625164453	45311.0198278464
1	131986	132204	218	132095	64.3647439066667	36.6158134818347	100.980557388501	5.8642	95.1163573885014	90.3102608262765	53.0953093025649	143.405570128841	22.0042	121.401370128841	170.513099777024	193.790561627494	4945.96221548065
1	135710	135780	70	135745	7.87348578630053	5.57322366123743	13.446709447538	1.883	11.563709447538	30.9975944736606	25.4707660145979	56.4683604882584	18.023	38.4453604882584	20.7300194935652	61.3695545040731	601.302147901992
1	136713	136859	146	136786	36.2912470459314	27.0444032814635	63.3356503273949	3.9274	59.4082503273949	68.823082860473	50.1348154534509	118.957898313924	20.0674	98.890498313924	106.499924868633	157.856910408339	3089.17382324643
1	138451	138660	209	138555.5	73.5112980422958	83.9316204548725	157.442918497168	5.6221	151.820818497168	95.9826742300944	117.822415736562	213.805089966656	21.7621	192.042989966656	272.165998398153	306.554356369822	7894.54151133332
1	139136	139483	347	139309.5	35.2555541491088	110.051719320597	145.307273469705	9.3343	135.972973469705	79.518176858343	172.149497658933	251.667674517276	25.4743	226.193374517276	243.75589886731	361.067927302638	7070.46829349056
1	141638	142083	445	141860.5	266.312160100269	247.069050070688	513.381210170956	11.9705	501.410710170956	307.947154538061	293.332265894387	601.279420432447	28.1105	573.168920432447	898.868468053679	914.938001771699	26072.8910886854
1	143394	143631	237	143512.5	147.396457422806	80.1813082825299	227.577765705335	6.3753	221.202465705335	171.991114037716	98.7482882321427	270.739402269859	22.5153	248.224102269859	396.545022762795	396.23513422711	11502.3227065044
1	152054	152174	120	152114	9.70199669614747	9.50641692146269	19.2084136176102	3.228	15.9804136176102	23.1481062057263	19.1556190772045	42.3037252829307	19.368	22.9357252829307	28.6477524631013	36.6118362518969	830.966661366358
1	154755	154915	160	154835	26.4031695927858	30.6080347588488	57.0112043516346	4.304	52.7072043516346	42.3835170314984	44.8115659418617	87.1950829733602	20.444	66.7510829733602	94.4871002352399	106.553409116573	2740.72565817492
1	158677	158860	183	158768.5	57.6339399532382	59.9794973942176	117.613437347456	4.9227	112.690737347456	78.5569762581156	81.9626240729232	160.519600331039	21.0627	139.456900331039	202.018322282767	222.612240778665	5859.81364570791
1	168984	169294	310	169139	242.840387365578	328.213358767322	571.0537461329	8.339	562.7147461329	297.575427100176	378.440064718184	676.01549181836	24.479	651.53649181836	1008.76692808424	1040.03457733869	29260.6440036314
1	170782	170931	149	170856.5	22.9304287162126	24.8604291308167	47.7908578470293	4.0081	43.7827578470293	39.6367010855037	45.0546408049797	84.6913418904834	20.1481	64.5432418904834	78.4884320873528	103.029076870727	2276.66273127407
1	171799	171947	148	171873	14.1186399617924	15.4712000907091	29.5898400525016	3.9812	25.6086400525015	31.9425967489908	34.9358872065387	66.8784839555294	20.1212	46.7572839555294	45.9080721372742	74.6377104994931	1331.62549078892
1	175009	175397	388	175203	79.6050678727608	73.7161768553475	153.321244728108	10.4372	142.884044728108	118.007996545261	109.756449855032	227.764446400293	26.5772	201.187246400293	256.145231421719	321.151148712937	7429.83757813357
1	176231	176389	158	176310	15.0147472934514	13.1374414295932	28.1521887230446	4.2502	23.9019887230446	32.4994391647472	28.5671458114607	61.0665849762079	20.3902	40.6763849762079	42.8485940788823	64.9308939524299	1242.88120723717
1	179689	180587	898	180138	154.402832878806	150.141873513562	304.544706392369	24.1562	280.388506392369	169.833537157272	177.988393846417	347.821931003689	40.2962	307.525731003689	502.646597067775	490.897129602926	14579.9418348979
1	180982	181409	427	181195.5	158.065454119452	137.107821392264	295.173275511716	11.4863	283.686975511716	188.437613270693	158.19504071863	346.632653989323	27.6263	319.006353989323	508.559693505662	509.223416809226	14751.459164631
1	182516	182658	142	182587	27.3249742670286	33.0970773617262	60.4220516287548	3.8198	56.6022516287548	45.4980949464557	55.033908827917	100.532003774373	19.9598	80.5722037743726	101.469669829312	128.615785838575	2943.2644978559
1	182951	183088	137	183019.5	26.3331768308843	11.7106889730609	38.0438658039452	3.6853	34.3585658039452	38.6379043731692	24.5376625087909	63.1755668819601	19.8253	43.3502668819601	61.593880589794	69.1991577759057	1786.61350066547
1	184611	184857	246	184734	69.9916620152486	78.920538661364	148.912200676613	6.6174	142.294800676613	90.34335740369	101.070948041014	191.414305444704	22.7574	168.656905444704	255.088905964097	269.223620736712	7399.19743489837
1	188699	191684	2985	190191.5	1959.80343261145	2108.67303769296	4068.47647030441	80.2965	3988.17997030441	2033.63149789618	2171.68322167751	4205.31471957369	96.4365	4108.87821957369	7149.52662061733	6558.91953266347	207381.653200766
1	192005	192597	592	192301	412.112382593081	237.045986576732	649.158369169813	15.9248	633.233569169813	520.246400227236	287.166803477802	807.413203705038	32.0648	775.348403705038	1135.1845437162	1237.67303821627	32927.5572853935
1	198294	198800	506	198547	46.2614160098215	116.911809904223	163.173225914045	13.6114	149.561825914045	52.0788144204354	135.428395065267	187.507209485702	29.7514	157.755809485702	268.116349754141	251.822420849032	7777.0759957486
1	202615	202883	268	202749	92.6649173263031	1.6726270301263	94.3375443564294	7.2092	87.1283443564294	112.875527304683	7.45562899774853	120.331156302432	23.3492	96.9819563024315	156.19315628303	154.810343241063	4530.59295914944
1	211281	211552	271	211416.5	21.9163335859196	14.1842331786601	36.1005667645797	7.2899	28.8106667645797	40.1785450522813	23.001921323012	63.1804663752932	23.4299	39.7505663752932	51.6482782935635	63.4530283694796	1498.12790494479
1	220100	220246	146	220173	3.16997218651926	23.4371763123795	26.6071484988988	3.9274	22.6797484988988	20.6659628893791	57.331371242504	77.9973341318831	20.0674	57.9299341318831	40.6575096533084	92.4723869141436	1179.32585111505
2	10535	10724	189	10629.5	6.70980612485805	5.40444111539494	12.114247240253	5.0841	7.03014724025298	16.912451047921	15.5719896678473	32.4844407157683	21.2241	11.2603407157683	12.6027975706452	17.9746550562799	175.191163159375
2	21364	21490	126	21427	2.02819026058596	2.28206400696871	4.31025426755467	3.3894	0.920854267554665	11.16414549227	10.5144126825043	21.6785581747742	19.5294	2.14915817477421	1.65079613974608	3.43065790175024	22.9476744540234
2	23803	23958	155	23880.5	3.57613018486771	5.00218271378099	8.57831289864871	4.1695	4.40881289864871	12.7670797294743	13.8836642611231	26.6507439905974	20.3095	6.34124399059741	7.90358645269563	10.122400044173	109.867550916121
2	28718	28940	222	28829	6.99147699668168	7.18385710225097	14.1753340989326	5.9718	8.20353409893265	20.2191090994679	18.2792097085377	38.4983188080056	22.1118	16.3865188080057	14.7063035921582	26.1574698831879	204.431945974134
2	36538	36676	138	36607	4.12767314865159	5.5325278696747	9.66020101832629	3.7122	5.94800101832629	12.7970766274321	15.5008970196873	28.2979736471194	19.8522	8.44577364711945	10.6628567257803	13.4818183412341	148.224095635902
2	45043	45509	466	45276	10.6173020424995	9.67659932254321	20.2939013650427	12.5354	7.75850136504268	19.3351005166519	18.7812577906913	38.1163583073431	28.6754	9.44095830734315	13.9085027402198	15.0704115673496	193.341736960052
2	48638	48814	176	48726	3.75441174839684	3.51463654405425	7.26904829245109	4.7344	2.53464829245109	10.7427890656229	11.5191087847705	22.2618978503933	20.8744	1.38749785039334	4.54381085500465	2.21483486882647	63.163397206237
2	49408	49579	171	49493.5	3.19996908447704	3.70421693914747	6.90418602362452	4.5999	2.30428602362452	12.9963560195317	12.9645593076964	25.9609153272281	20.7399	5.22101532722813	4.13084524522158	8.33420159472257	57.4227729426821
2	60846	60994	148	60920	2.76041453973558	2.73911674218555	5.49953128192113	3.9812	1.51833128192113	11.5544051347008	10.9145713012612	22.4689764359619	20.1212	2.34777643596194	2.72188065730208	3.74770823111799	37.8367926375687
2	62676	62925	249	62800.5	5.50413080627466	4.99568338589014	10.4998141921648	6.6981	3.80171419216479	14.1652351432869	13.2465301484996	27.4117652917865	22.8381	4.57366529178651	6.81525332939934	7.30084977336609	94.7386603101769
2	69542	69795	253	69668.5	7.43233140700132	8.03136945921836	15.4637008662197	6.8057	8.65800086621968	15.7517710762743	18.2414136171109	33.9931846933852	22.9457	11.0474846933852	15.521016637983	17.6348772755214	215.757250958135
2	71114	71604	490	71359	20.6516643680192	26.998508027588	47.6501723956073	13.181	34.4691723956073	29.5816409003931	36.0580711591395	65.6397120595326	29.321	36.3187120595326	61.7921627078008	57.9748284565036	858.971256043018
2	74727	75225	498	74976	21.3992870547872	25.1812959493052	46.5805830040924	13.3962	33.1843830040924	31.9703938744317	35.0401764217719	67.0105702962036	29.5362	37.4743702962036	59.4889477012269	59.8195824201221	826.954323790797
2	80826	80922	96	80874	1.86230741487938	1.96549674385418	3.82780415873356	2.5824	1.24540415873356	11.0321591412557	11.9025691303309	22.9347282715865	18.7224	4.21232827158654	2.23260992547774	6.72405476679374	31.0354528455373
2	84366	84517	151	84441.5	4.20016565204958	4.76310743705742	8.96327308910699	4.0619	4.901373089107	12.8570704233477	15.6476818403608	28.5047522637085	20.2019	8.30285226370847	8.78658877961145	13.2536758159035	122.142143430813
2	88116	88230	114	88173	3.4022481663724	2.31136097730748	5.71360914367988	3.0666	2.64700914367988	12.1175468990283	11.4821126106225	23.5996595096509	19.2066	4.39305950965085	4.74523779735855	7.01255240146579	65.9634279236081
2	89834	89936	102	89885	4.15926988116713	3.92389422185835	8.08316410302547	2.7438	5.33936410302547	15.9250531568105	13.8106718094258	29.7357249662363	18.8838	10.8519249662363	9.57176608778652	17.3227092224286	133.056872889448
2	90469	90596	127	90532.5	2.7348171868116	3.19976910515733	5.93458629196892	3.4163	2.51828629196892	12.4981075444528	11.1718446960791	23.6699522405319	19.5563	4.11365224053194	4.51447903976943	6.56654020615124	62.7556564010841
2	92219	92314	95	92266.5	2.50574087607395	3.31115758624058	5.81689846231453	2.5555	3.26139846231453	12.1451440451495	13.1820368178904	25.3271808630399	18.6955	6.63168086303991	5.84664064820987	10.5860185730927	81.2740004743514
2	96166	96383	217	96274.5	7.33624134387653	8.14985720615162	15.4860985500282	5.8373	9.64879855002816	17.668572855777	16.8169609227554	34.4855337785324	21.9773	12.5082337785324	17.2971988736844	19.9666416148126	240.447914289928
2	100146	100306	160	100226	3.1941696842052	3.091980251829	6.28614993603421	4.304	1.98214993603421	11.9468645496485	12.8594701751843	24.8063347248328	20.444	4.36233472483284	3.55335863457783	6.96350704638085	49.3951465001774
2	101242	101826	584	101534	14.8652627519618	15.5869881168262	30.452250868788	15.7096	14.742650868788	23.2627943455849	26.5562537620304	49.8190481076153	31.8496	17.9694481076153	26.4288411329696	28.6842680376272	367.386637219649
2	107503	107892	389	107697.5	14.5820920352403	15.3651110615984	29.9472030968387	10.4641	19.4831030968387	24.9065243640119	24.6156544434812	49.522178807493	26.6041	22.918078807493	34.9269504586695	36.5836675386263	485.518635220841
2	113471	113554	83	113512.5	1.917301727802	1.98499472752674	3.90229645532874	2.2327	1.66959645532874	11.4162194247752	11.7429856331954	23.1592050579707	18.3727	4.78650505797066	2.99305056239727	7.64060160468164	41.6063184766648
2	116878	117384	506	117131	32.2604638776835	40.5257091513127	72.7861730289962	13.6114	59.1747730289962	42.5734973852311	50.0963194344051	92.6698168196362	29.7514	62.9184168196362	106.081375010643	100.43540134061	1474.63445107998
2	122135	122354	219	122244.5	7.79149426521591	8.95307414380135	16.7445684090173	5.8911	10.8534684090173	15.8524606637526	17.5737826582304	33.426243321983	22.0311	11.395143321983	19.4567852740044	18.1898377411167	270.468269000415
2	124808	125074	266	124941	16.4896947660359	22.1697073840031	38.659402150039	7.1554	31.504002150039	25.1830957631827	32.5122378412092	57.6953336043919	23.2954	34.3999336043919	56.4765641733307	54.9119210604352	785.079258260624
2	126105	126625	520	126365	47.2873099199779	49.9423353582218	97.2296452781997	13.988	83.2416452781997	57.8129214443864	60.08438654741	117.897307991796	30.128	87.7693079917964	149.225552330089	140.104378322382	2074.38054441988
2	132202	132429	227	132315.5	23.7155475254278	21.0267255821515	44.7422731075792	6.1063	38.6359731075792	32.5778310580769	32.2517647772757	64.8295958353526	22.2463	42.5832958353526	69.2618989872237	67.9748573440707	962.807866918527
2	135762	135864	102	135813	9.18155051657984	11.4613147613718	20.6428652779516	2.7438	17.8990652779516	23.1320078704889	34.9977808059916	58.1297886764805	18.8838	39.2459886764805	32.0872790700854	62.6475811530779	446.044436673433
2	136197	136476	279	136336.5	35.9807791520683	41.8769694146513	77.8577485667196	7.5051	70.3526485667196	53.4180759245908	63.2938546495737	116.711930574164	23.6451	93.0668305741645	126.119718143087	148.560706907322	1753.18694083324
2	140530	141141	611	140835.5	45.0567405878367	31.1766759544686	76.2334165423053	16.4359	59.7975165423053	58.4893514933345	43.7262781737489	102.215629667083	32.5759	69.6397296670835	107.197754251141	111.164497644865	1490.15321003596
2	142899	143096	197	142997.5	11.4314178530739	12.9606597109619	24.3920775640358	5.2993	19.0927775640358	23.5586637491085	26.1823924238165	49.741056172925	21.4393	28.301756172925	34.227222059184	45.1775232682696	475.791728832451
2	145806	146097	291	145951.5	13.5985937408642	15.8011659682448	29.399759709109	7.8279	21.571859709109	21.9566294188429	25.5990527481973	47.5556821670402	23.9679	23.5877821670402	38.6714206467281	37.6527015209672	537.570418484389
2	146948	147133	185	147040.5	22.0346213535332	27.1341939960171	49.1688153495503	4.9765	44.1923153495503	33.59182619871	36.8064937631864	70.3983199618964	21.1165	49.2818199618964	79.2226372357537	78.6675764722039	1101.27183175683
2	151223	151462	239	151342.5	26.3936705750992	52.9895202424338	79.383190817533	6.4291	72.954090817533	37.7655945805567	67.3647336714252	105.130328251982	22.5691	82.5612282519819	130.783269126913	131.790825545274	1818.01484247411
2	152108	152224	116	152166	2.00289287664155	3.82840409669272	5.83129697333427	3.1204	2.71089697333427	11.4744134068134	12.7945768859356	24.268990292749	19.2604	5.00859029274898	4.85976817017236	7.99511179127336	67.5555116746844
2	153718	153937	219	153827.5	7.1928561716383	23.4096791559182	30.6025353275565	5.8911	24.7114353275565	16.3241118893089	34.8367974536181	51.160909342927	22.0311	29.129809342927	44.299672036752	46.4993278632409	615.808595527582
2	158463	158661	198	158562	10.3531293611512	17.500890196193	27.8540195573442	5.3262	22.5278195573442	19.0778271218339	29.7012285335848	48.7790556554187	21.4662	27.3128556554187	40.385149824972	43.5989612925861	561.392923479313
2	159736	160143	407	159939.5	70.9580620777887	82.2031991945447	153.161261272333	10.9483	142.212961272333	83.1507012113714	100.372720246217	183.523421457588	27.0883	156.435121457588	254.942194179808	249.714233153693	3543.94484926075
2	161531	161640	109	161585.5	10.3161331870033	6.39513866528084	16.7112718522841	2.9321	13.7791718522841	22.2362005078095	17.1397275447812	39.3759280525907	19.0721	20.3038280525907	24.7016324994097	32.4105917200424	343.376754664914
2	164167	164324	157	164245.5	23.7933394807983	30.0423932530247	53.835732733823	4.2233	49.612432733823	37.6075109283192	49.2916026518575	86.8991135801767	20.3633	66.5358135801767	88.9391680378407	106.209778920621	1236.34107519659
2	165667	165938	271	165802.5	44.6604815658143	55.6054497236727	100.265931289487	7.2899	92.976031289487	69.609101576627	93.481532878374	163.090634455001	23.4299	139.660734455001	166.676182051233	222.937617084711	2316.96129695308
2	170134	170565	431	170349.5	46.2345187913194	43.9687530989077	90.2032718902271	11.5939	78.6093718902271	62.849500601159	59.5607406987269	122.410241299886	27.7339	94.6763412998858	140.921372943029	151.129936456808	1958.94436148128
2	171223	171446	223	171334.5	30.9664976894443	33.7604087652328	64.7269064546771	5.9987	58.7282064546771	44.7280745758792	47.5427835009184	92.2708580767976	22.1387	70.1321580767976	105.280824475124	111.950551195814	1463.50601878554
2	172295	172458	163	172376.5	22.0409207021043	17.6275770952347	39.668497797339	4.3847	35.283797797339	37.4878233054676	27.9974047295824	65.48522803505	20.5247	44.96052803505	63.252524586873	71.7695852174827	879.271708763467
2	177638	177835	197	177736.5	16.0976353097276	28.8673147703583	44.9649500800859	5.2993	39.6656500800859	26.0290082855923	42.6016944693114	68.6307027549037	21.4393	47.1914027549037	71.1077793086705	75.3306855940453	988.467401538085
2	181392	181597	205	181494.5	12.9105648913724	20.2633045291257	33.1738694204981	5.5145	27.6593694204982	26.8169268052836	38.068163291291	64.8850900965745	21.6545	43.2305900965745	49.584371681764	69.0081201341637	689.271068646572
2	182105	182323	218	182214	76.8422535811885	54.0791075659206	130.921361147109	5.8642	125.057161147109	101.590794282623	72.2013335084792	173.792127791102	22.0042	151.787927791102	224.187350966472	242.296011516949	3116.42256897923
2	186585	186640	55	186612.5	3.28845993345252	2.94709523469288	6.2355551681454	1.4795	4.75605516814541	16.7605667545947	16.366707484409	33.1272742390037	17.6195	15.5077742390037	8.52608038929215	24.7547476291205	118.520823032942
2	191779	192331	552	192055	47.5789797577875	63.3863450849435	110.965324842731	14.8488	96.116524842731	60.2652678420955	77.3219039795336	137.587171821629	30.9888	106.598371821629	172.306079003722	170.160833621286	2395.22234891756
2	193071	194078	1007	193574.5	273.904274983725	282.86944787637	556.773722860095	27.0883	529.685422860095	296.079581788681	307.253426277957	603.333008066637	43.2283	560.104708066637	949.55595271247	894.083862737648	13199.7527460159
2	195926	196307	381	196116.5	81.4562764353958	66.0003747626451	147.456651198041	10.2489	137.207751198041	98.393424929302	81.0030233072536	179.396448236556	26.3889	153.007548236556	245.969459013796	244.242867065993	3419.21508972576
2	201903	202008	105	201955.5	5.20166208520029	25.2053934573313	30.4070555425316	2.8245	27.5825555425316	18.5550811800895	52.0074218032958	70.5625029833853	18.9645	51.5980029833853	49.4466690531354	82.3648527722164	687.356867966578
